text,sentiment,user,source_file
Tricky - 'Parenthesis' feat. The Antlers  https://t.co/POYvcqFCIG\n#BuenDia #BuenSabado #FelizSabado #2DeAbril… https://t.co/R4wig4ujHv,neutral,JuanEze96578047,prayforukraine.csv
"der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine April 2, 2022 at 01:52PM",neutral,Friedenskriege,prayforukraine.csv
"RT @eidos_psiche: Il COMPROMESSO\nè l'ARTE della leadership\ne i COMPROMESSI\nsi fanno con gli avversari,\nnon con gli amici.\n\n~Nelson Mandela…",neutral,BSoftaofta,prayforukraine.csv
RT @marysia_cc: Piotr Fąfrowicz\n#PrayForUkraine https://t.co/jqshtEvOWv,neutral,twist1961,prayforukraine.csv
RT @Pieter_Zmuda: Ukraińcy zawsze kochali wolność! Pastor Pavlo Tokarchuk w IPP TV #IPPTV #CzytamBiblię #PrayForUkraine\n\nhttps://t.co/okbmV…,neutral,Elbieta19132649,prayforukraine.csv
Державний гімн України\n#PrayForUkraine https://t.co/JcahZYj7wH,neutral,Miyamaco7,prayforukraine.csv
RT @ssveta300: #Ukraine #PrayForUkraine #UkraineUnderAttaсk https://t.co/IsdM0EJ4DH,neutral,lfctrucker66,prayforukraine.csv
"RT @acn_uk: Priest in Ukraine – “The Church should be with the faithful, with its people”\nPlease click on the link to read the full intervi…",positive,MrsCat9,prayforukraine.csv
#prayforukraine https://t.co/pfj47Qb2QU,neutral,gfdesmoines,prayforukraine.csv
Державний гімн України\n#PrayForUkraine https://t.co/uKl7SDlHvr,neutral,Miyamaco7,prayforukraine.csv
RT @joycegiraud: #PrayForUkraine 💔 🙏🏻 I’m sad for all the innocents being attacked 🙏🏻💔 https://t.co/qzLpNRgPSt,negative,AnaisRS1,prayforukraine.csv
"RT @lobsterlarryliu: Ionian sea, the satellite shows the \confrontation\"" between Russian and US Navy ships. The polygon in the picture show…""",neutral,dystoman,russian navy.csv
Missile cruisers of the #Russian Navy conducted exercises in the #MediterraneanSea https://t.co/YGjXwPEdiq,neutral,ma000111,russian navy.csv
RT @Ken_Weene: Glad to see #Ukraine push back against #Russian aggression. #Belogrod is a good place to begin. I hope the Ukrainians go aft…,positive,namratatsc,russian navy.csv
RT @WB6DYN: #Breaking #News 🚨\n#Ukrainian #navy says large #Russian landing #ship #destroyed at port of #Berdansk near #Mariupol.\n\nPlans und…,positive,WB6DYN,russian navy.csv
"RT @lobsterlarryliu: The Ionian sea, the satellite suspected to have captured the Russian Navy cruiser\n#Russian \n#OSINT \n#Ukrainian https:/…",neutral,TomassoAQUA,russian navy.csv
"Ionian sea, the satellite shows the \confrontation\"" between Russian and US Navy ships. The polygon in the picture s… https://t.co/j5D5G7XVpc""",neutral,lobsterlarryliu,russian navy.csv
"The Ionian sea, the satellite suspected to have captured the Russian Navy cruiser\n#Russian \n#OSINT \n#Ukrainian https://t.co/URDvEvYCJ0",neutral,lobsterlarryliu,russian navy.csv
RT @CovertShores: ***UPDATE***\n\n*Provisional* geolocation of the #Russian Bastion-P (P-800 Oniks) supersonic cruise missile launch against…,neutral,Capt_Navy,russian navy.csv
Glad to see #Ukraine push back against #Russian aggression. #Belogrod is a good place to begin. I hope the Ukrainia… https://t.co/YOasfFZ202,positive,Ken_Weene,russian navy.csv
"RT @CovertShores: ***UPDATE***\n\nStill a significant #Russian Navy presence in Mediterrean, in support of operations in #Ukraine \n\nHighlight…",positive,Narayan83281,russian navy.csv
"The #Harpoons (according to some news outlets) are going to Odesa, goodbye Rus Navy #BlackSeaFleet , what’s the poi… https://t.co/P2pwWmi9pK",neutral,Nireus,russian navy.csv
RT @ReddySalina: #Russian #defense Ministry spokesman Igor Konashenkov claimed Thursday that at least 10 mines planted by the #Ukrainian #N…,negative,pierrejovanovic,russian navy.csv
Russian navy advancing in Mariupol\n\nYoutube link : https://t.co/ZBS4dVvo6M\n\n#Russia #Ukraine #Mariupol #Chechen… https://t.co/QYYqZXD4FU,neutral,zubair_utmanzai,russian navy.csv
"#Anonymous, guys, it would be nice to make the locations of the #Russian #Navy open. How do you like this idea?… https://t.co/Q0AT14BpHx",positive,ComicsGram,russian navy.csv
#Russian #defense Ministry spokesman Igor Konashenkov claimed Thursday that at least 10 mines planted by the… https://t.co/W70U9zznby,negative,ReddySalina,russian navy.csv
"Hello Everyone,\n1/18) A #SomeGoodNews story you may enjoy watching. ROE's means rules of engagement for conflict or… https://t.co/CwEWoROlqZ",positive,Find_and_Bind1,russian navy.csv
"RT @RussiaVsWorld_: Eric Vidot, head of #France's Military Intelligence, left his post due to \insufficient possession of subjects\"" regardi…""",negative,Liza22609778,russian navy.csv
RT @RoyalIntel_: #BREAKING #URGENT #UPDATE\nCredible reports that the #Russia|n Navy has enforced a naval blockade on 90 civilian ships &amp; de…,positive,vanessa_p_831,russian navy.csv
"Ships of the Black Sea Fleet of the #Russian Navy off the coast of the Odessa region.  March 30, 2022.  Western \pa… https://t.co/FTH0peqAsA""",negative,Xia257,russian navy.csv
"Eric Vidot, head of #France's Military Intelligence, left his post due to \insufficient possession of subjects\"" reg… https://t.co/QJbrXL9Iu1""",negative,RussiaVsWorld_,russian navy.csv
"RT @VragNeProjdett: Nothing unusual. It's just the shape of the U.S. Navy facility in Coronado, California. Didn't Speer design it? Looks l…",positive,EirikGundersen2,russian navy.csv
RT @CovertShores: ***UPDATE***\n\nMerchant ship which caught fire when the #Russian Navy landing ship exploded in #Berdyansk identified as RU…,neutral,rustscrew,russian navy.csv
RT @theUBN: The #Russian Navy is blocking more than 90 civilian ships in the #BlackSea region designed to transport grain and other food...…,positive,lalavibes,russian navy.csv
The #Russian Navy is blocking in the Black Sea region more than 90 civilian ships carrying food for the world marke… https://t.co/XkcUOgAmWM,positive,UkraineUmbrella,russian navy.csv
"RT @InsightGL: -#Russia’s next move may come in Sea of Azov\n-#Russian #Navy may seizure Port of Mariupol, #Ukraine to control water ways\n\n#…",neutral,Aman79745609,russian navy.csv
"RT @CovertShores: ***BREAKING***\n\nNow beyond any reasonable doubt that a #Russian Navy Alligator Class landing ship exploded in #Berdiansk,…",positive,RamSain73723274,russian navy.csv
The #Russian Navy is blocking more than 90 civilian ships in the #BlackSea region designed to transport grain and o… https://t.co/6J5VJQRWOF,positive,theUBN,russian navy.csv
#BREAKING #URGENT #UPDATE\nCredible reports that the #Russia|n Navy has enforced a naval blockade on 90 civilian shi… https://t.co/8VKwp9rh5J,positive,RoyalIntel_,russian navy.csv
RT @BabakTaghvaee: Aftermath of the cruise missile strike of #Russian Navy at the government building in #Mykolaiv. https://t.co/8eEc2S249s,neutral,RomanowskiRonal,russian navy.csv
RT @BabakTaghvaee: #Russian Navy used Kalibr cruise missiles to target the fuel depot of city of #Rivne in West of #Ukraine. https://t.co/M…,neutral,absraju13,russian navy.csv
Reports say #Russian generals are hiding the truth about the #Ukraine disaster from #Putin. Not surprised. The Japa… https://t.co/ESz7BOuVjj,negative,BrianMDowning1,russian navy.csv
"RT @detresfa_: Recent imagery from the shores of #Mariupol, #Ukraine spots two vessels, likely #Russian navy corvettes just off the coast.…",neutral,Mashi_Pablo,russian navy.csv
"Nothing unusual. It's just the shape of the U.S. Navy facility in Coronado, California. Didn't Speer design it? Loo… https://t.co/o7E6SYpyNO",positive,VragNeProjdett,russian navy.csv
"RT @CovertShores: ***UPDATE***\n\nTwo #Russian Navy landing ships, possibly the ones which survived the attack in #Berdyansk yesterday, are s…",neutral,opconreports,russian navy.csv
RT @Capt_Navy: #war 🇷🇺#Russian #Navy Buyan-M Class missile corvette  is firing four  SS-N-30 cruise missiles towards Ukraine from the roads…,neutral,martinosacchi,russian navy.csv
RT @InRodWeTrustMTL: Presidents #Zelensky and #Biden spoke again today. US is sending hundreds of Harpoon surface-to-surface missiles. Thes…,neutral,Monctonscout,russian navy.csv
Presidents #Zelensky and #Biden spoke again today. US is sending hundreds of Harpoon surface-to-surface missiles. T… https://t.co/nx1Su5aVM6,neutral,InRodWeTrustMTL,russian navy.csv
"Russian \NAVY SEALS\""  \n #Russian #RussianUkraineWar #Ukrainian                                      https://t.co/pHfHi6oHtE""",neutral,Jaysonrungasamy,russian navy.csv
"RT @CovertShores: **UPDATE**\n\n#Russian Navy warship positions, Northern Black Sea, 09:08 UTC (12:08 local time) today\n\nThe SLAVA class crui…",negative,AlfredGliddon,russian navy.csv
"#Crimea has always been #Russian, time to move on from that.  Everyone there wants to be part of #Russia, their nav… https://t.co/kis1YMivqo",positive,JoshAnd20147162,russian navy.csv
"RT @Capt_Navy: #ВМФ🇷🇺#Russian #Navy The B-586 Kronstadt,a  Lada-class submarine in the Galley Channel of St. Petersburg on December 3, 2021…",neutral,DanJack45260569,russian navy.csv
@RepElaineLuria Give #ukraine a couple of cruisers to clear #russian navy ships from their ports #whynot #Ukraine️navy,positive,punkandracecars,russian navy.csv
#Russian Navy blocks 94 civilian ships in Black Sea filled with food. @UKRINFORM https://t.co/EGemQ7Pla6,positive,wagief,russian navy.csv
RT @MrKovalenko: The #Ukrainian Navy shared details of the operation which was aimed to destroy the modern #Russian patrol boat 'Ivan Bykov…,neutral,kochm760,russian navy.csv
RT @clashreport: #Ukrainian forces sunk #Russian navy ships in the occupied #Berdiansk. https://t.co/r7UzbLVCWp,neutral,enginemin05,russian navy.csv
RT @BabakTaghvaee: #Russian Navy targeted a fuel depot in city of #Odessa this afternoon. Here is the fuel depot on fire👇 https://t.co/2dG3…,neutral,RoostersLord,russian navy.csv
RT @BabakTaghvaee: Watch the moment #Russian Navy cruise missiles hit #Ukrainian Navy base in #Odessa this morning. https://t.co/TXXKfYVfD1,negative,annabennardo2,russian navy.csv
DoD this week sent six Navy EA-18G Growler jets to Spangdahlem Air Base to support @NATO allies.\n\n@PentagonPresSec… https://t.co/zGLdWSQCmN,negative,AUSNTweets,russian navy.csv
RT @_Kadyrov95: Μόλις άκουσα τον security να λέει πως καλά κάνει και εφαρμόζεται η Νέα τάξη πραγμάτων και η μείωση πληθυσμού διότι είμαστε…,neutral,Sensei1Grand,russianarmy.csv
"Translation: How come \#Putin is the only one to blame for #RussiaUkraineWar\"" but it is ordinary #Russian Ivans who… https://t.co/vNAuRNfriM""",negative,OPylypovych,russianarmy.csv
RT @whattheshare: People of #Energodar! Writes a #RussianArmy leaflet that states writing off of all financial debt. \n\nThis happened earlie…,neutral,forest_diver,russianarmy.csv
@UAWeapons It’s astonishing how unorganized and chaotic the #russianarmy is. Mechanized warfare is their motto and… https://t.co/CkhZmFxxOb,positive,martlca,russianarmy.csv
"RT @yenpox: #energodar , occupied territory by 🇷🇺 fascists. When civilians went out to protest the occupation, #RussianArmy started to shoo…",neutral,Luisfe25,russianarmy.csv
#Ukrainian Tractor Brigade strikes again! #Ukraine #RussianArmy #Россия #Russia #StandWithUkraine… https://t.co/rmIYqjh2rs,neutral,InvestorHumbl,russianarmy.csv
RT @LinskiZai: Zelensky: I have a joke for you \nPutin: What?\nZ: Kyiv\nP: I don’t get it.\nZ: That’s right. You surely won't! 🙄\n\n#Ukraine #Rus…,positive,LinskiZai,russianarmy.csv
Vidéo RARE de Zelensky qui critique Azov(ex Bandera) et qui dénonce la propagande antirusse.\n#Ukraine… https://t.co/jO5MyOzSTC,positive,ViktorZolotorev,russianarmy.csv
RT @ActionTime: #Putin's Days Dwindle as #RussianArmy Fails in #Ukraine.Declining #Russia is an Evil Empire of Lies #StopPutinNOW #PutinIsa…,negative,ActionTime,russianarmy.csv
#Putin's Days Dwindle as #RussianArmy Fails in #Ukraine.Declining #Russia is an Evil Empire of Lies #StopPutinNOW… https://t.co/WeynXHJasN,negative,ActionTime,russianarmy.csv
Chatice do caraças...\n#Russians #RussiaInvadedUkraine #RussianArmy #RussianUkrainianWar #StandWithUkraine https://t.co/5ZD9aaNxbZ,neutral,NFA_78,russianarmy.csv
"RT @HerryNapit: #Ukraine: Ukrainian army offers a reward if Russian pilots defect to Ukraine: $1 million per aircraft and 500,000 per helic…",positive,HerryNapit,russianarmy.csv
"RT @The3Swamp: - Genial -\nDie Ukraine bietet Russen, die überlaufen oder verkaufen wollen, Belohnungen an.\nJET – 1.000.000 $\nHUBSCHRAUBER -…",neutral,huskolzhe,russianarmy.csv
"#Russians, you should be proud of your great #RussianArmy https://t.co/PsMKYZYgMx",positive,_little_grace_,russianarmy.csv
"RT @HerryNapit: Ukraine: Send a clear message to Russian President Vladimir Putin, The Greater Kremin, and Russians: \n\nStop bombing Ukraini…",positive,HerryNapit,russianarmy.csv
"RT @ArmedMaidan: #Russian forces creating “complete disaster” by leaving mines on homes, corpses as withdraw around #Kyiv: #Zelensky\n\nhttps…",positive,vassellia_bond,russianarmy.csv
RT @Suriyakmaps: - #RussianArmy advanced north &amp; northeast of Urozhaine/Урожайне village as advance towards Velyka Novosilka/Велика Новосіл…,positive,guardiarep,russianarmy.csv
RT @Suriyakmaps: Thirty-eighth day of combats continue with #RussianArmy withdrawal from severar areas of northern front. The semi-siege of…,neutral,guardiarep,russianarmy.csv
"RT @Suriyakmaps: by #RussianArmy was overestimated, this can explain the continue ambushes against their troops in addition with the logist…",neutral,guardiarep,russianarmy.csv
"RT @HerryNapit: Russia attacks Ukraine: Ukrainian army continues to destroy Russian equipment. Are you happy now, Vladimir Putin? 💀 #Putin…",positive,HerryNapit,russianarmy.csv
If only this was simply a necessary in war “dehumanize the enemy” move. But this is #Ukraine’s reality. #russianarmy https://t.co/RaILWKDbTQ,neutral,Bekhta_n,russianarmy.csv
"#Russian forces creating “complete disaster” by leaving mines on homes, corpses as withdraw around #Kyiv: #Zelensky… https://t.co/vAVWg1MQRK",positive,ArmedMaidan,russianarmy.csv
"RT @olex_scherba: Kyiv oblast. A civilian car drives by. #RussianArmy shoots, kills - and drives away.\n\n#PutinWarCrimes #PutinHitler \n#Stan…",neutral,ghostsasfriends,russianarmy.csv
"RT @GlobalWideViews: Russia on motion on changing the payment system for exports   in Rubles, watch China, Mexico, South Africa, Argentina…",neutral,9ELPADRINO9,russianarmy.csv
"RT @Matt_VanDyke: Syrian mercenaries, come die for Putin.\n\nYour bodies will fertilize the wheat fields of Ukraine.\n\nNext year will be a goo…",neutral,grbusinaro,russianarmy.csv
"RT @olex_scherba: #RussianArmy intercept:\n- Did you see dead people?\n- Sure, mom! Killed 2 men &amp; a woman.\n- Why the woman?\n- Well, she thre…",positive,dearduskydusk,russianarmy.csv
Russia-Ukraine war: Are reports of Russian troops mutinying and deserting true? It’s happened before #Russia… https://t.co/7zf0PqyDZ4,positive,HerryNapit,russianarmy.csv
"RT @YoshiYamamo_to: The same woman in labor from Mariupol, Maryana, tells how barracks for Ukrainian militants was made from the maternity…",neutral,TheDetroiter18,russianarmy.csv
A Russian military helicopter shot down by the Ukrainian Army with the British Starstreak. #Ukraine #Ukraina… https://t.co/M9LmnOj4xE,negative,AbdullahManaz,russianarmy.csv
"RT @Vlad_Mykhnenko: Following their lucky escape from 🇺🇦Kyiv region, these #RussianSoldiers head for the nearest post office in 🇧🇾Mozyr, Be…",positive,Bekhta_n,russianarmy.csv
"RT @olex_scherba: After #Ukraine liberated Mala Rogan near #Kharkiv, many destroyed civilian cars were found on the freeway. #RussianArmy w…",positive,chavelin16,russianarmy.csv
RT @KatyaMK26: Here is proof that #Russians are stealing washing machines to sell them in #Belarus.\n#Ukraine #RussianArmy #RussianSoldiers…,neutral,Johnyrocket69,russianarmy.csv
Mariupol🇺🇦\n\n#Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal \n#RussianArmy #RussianInvasion… https://t.co/AV34unzfYu,neutral,Boomersaurus,russianarmy.csv
#Bucha and #Irpen. Unspeakable cruelty of orcs.\n\nThe bodies of civilians lie just in the middle of the road. This i… https://t.co/aFxMaTcC7y,neutral,KatyaMK26,russianarmy.csv
🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪🇪\n\n#Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal \n#RussianArmy… https://t.co/uP8JIfO3qm,neutral,Boomersaurus,russianarmy.csv
Here is proof that #Russians are stealing washing machines to sell them in #Belarus.\n#Ukraine #RussianArmy… https://t.co/AAelQl1DCf,neutral,KatyaMK26,russianarmy.csv
@GazetaRu Русские мородеры отправляют с Белорусии «освобожденные» у мирных жителей Украины вещи. Какие же вы русня… https://t.co/eYmOmIbJW1,neutral,kiana_0_0,russianarmy.csv
RT @Click_Syria: State Security Administration building in Mariupol.\n\n#RussianUkrainianWar \n#Ukrainian \n#RussianArmy https://t.co/xR7VTZfbsv,neutral,Nour61438090,russianarmy.csv
