text,cleaned_tweet,sentiment,label,user
RT @NoFascistMN: 🇲🇳Эрх чөлөөт Монгол улсын иргэд. 2022.04.02\n#Mongolia #Ulaanbaatar protest against war in Ukraine. \n🇺🇦 #PrayForUkraine #No…,rt 20220402nmongolia ulaanbaatar protest war ukraine n prayforukraine,neutral,1,Uyanga_ts
#PrayForUkraine #StandWithUkraine 🙏🏻🇺🇦🌻 https://t.co/dkN3Y2ENd1,prayforukraine standwithukraine,neutral,1,vtfishgirl1
RT @JohnLukeNYC: Good Morning To All On This 40 Degrees Partly Sunny Going Up To 50 Later Saturday. Have A Great Day &amp; Weekend Ahead. Stay…,rt good morning degree partly sunny going later saturday great day amp weekend ahead stay,positive,2,ZARD2627
年長さんのひまわりです。平和に少しでもつながりますように、といただきました。\n#PrayForUkraine \n#SunflowerFromJapan https://t.co/zxdfB7ceHP,nprayforukraine nsunflowerfromjapan,neutral,1,TsubasaKyoiku
Good Morning To All On This 40 Degrees Partly Sunny Going Up To 50 Later Saturday. Have A Great Day &amp; Weekend Ahead… https://t.co/k4eS08nBiB,good morning degree partly sunny going later saturday great day amp weekend ahead,positive,2,JohnLukeNYC
RT @Papryka5: I was a romantic and sentimental creature with a tendency towards solitude.\n\nIsabel Allende. The house of the spirits.\n\n(La p…,rt romantic sentimental creature tendency towards solitudennisabel allende house spiritsnnla p,negative,0,Dida_ti
💙💛🇺🇦\n#Ukraine #PrayForUkraine #IStandWithUkraine https://t.co/exnShsXDC9,nukraine prayforukraine istandwithukraine,neutral,1,natbarker82
RT @EllahieCooking: @thompsonb2569 @Emmanue37844681 Absolutely True\nStay in The Word and stay in The Truth\nAmen\n#PrayForUkraine https://t.c…,rt absolutely truenstay word stay truthnamennprayforukraine,positive,2,GraceSamuel888
"RT @Sinati16: @olgatokariuk Such a Beautiful video \nSuch Beautiful, Brave men and women\nI maybe in the USA but my Heart is with Ukraine 💛🇺🇦…",rt beautiful video nsuch beautiful brave men womenni maybe usa heart ukraine,positive,2,kendallpaula9
#PrayForUkraine https://t.co/lUTbgXgBo6,prayforukraine,neutral,1,DylanCas87
ウクライナ酷い状況。ロシアむかつく。そうやってロシアは孤立していく。ま、孤立しようが嫌われようがどうでもいいんだろうな。\n#PrayForUkraine \n#Rusia,nprayforukraine nrusia,neutral,1,yunochami_kei
"Irpin, Ukraine.\n\n#Ukraine #Irpin #UkraineUnderAttaсk #StopWarInUkraine #StopRussia #PrayForUkraine… https://t.co/u8X3CeSPXH",irpin ukrainennukraine irpin ukraineunderattak stopwarinukraine stoprussia prayforukraine,neutral,1,mdo_ua
RT @bebejabets: 😔🙏🏼🇺🇦 \n\nAll my thoughts &amp; prayers 🙏🏻🙏🏾🙏🏿✝✝✝ \ngo to the people in #Ukraine\n\n#PrayForUkraine #UkraineRussie #Ukraina #RussiaU…,rt nnall thought amp prayer ngo people ukrainennprayforukraine ukrainerussie ukraina russiau,neutral,1,bebejabets
"#PrayForUkraine\nPrayers from the frontline:\n“Hello, I am in Germany Cologne...”\nHeavenly Father, we pray for all th… https://t.co/ScbeznL76m",prayforukrainenprayers frontlinenhello germany colognenheavenly father pray th,neutral,1,Misfits4Jesus
RT @omaticaya52: Good morning twitter world and happy saturday😃❤️😇☕️🤗🖖 I wish for you success in everything you will do😃may the love be wit…,rt good morning twitter world happy saturday wish success everything domay love wit,positive,2,hbrunag
Invisible Sun · The Police  https://t.co/mBeYKN7vwS\n#BuenDia #BuenSabado #FelizSabado #2DeAbril #Saturday #Weekend… https://t.co/zIj3Gkk4tR,invisible sun police buensabado felizsabado 2deabril saturday weekend,neutral,1,JuanEze96578047
Мир в Україні\n#FujiXT2\n35mm-1/800@ƒ/1.4-ISO400\n🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦\n#abstract #art #fineart #candles #ukraine… https://t.co/esclKDRgKD,nfujixt2n35mm180014iso400nnabstract art fineart candle ukraine,neutral,1,bobcooley
"RT @marillion13: https://t.co/2R0zl4GYv2\nWe #StandWithUkraine, #PrayForUkraine, want #PeaceForUkraine.\n#FCKPutin, #FCKRussianArmy, but do n…",rt standwithukraine prayforukraine want peaceforukrainenfckputin fckrussianarmy n,neutral,1,marillion13
"https://t.co/2R0zl4GYv2\nWe #StandWithUkraine, #PrayForUkraine, want #PeaceForUkraine.\n#FCKPutin, #FCKRussianArmy, b… https://t.co/H7cWdclcsh",standwithukraine prayforukraine want peaceforukrainenfckputin fckrussianarmy b,neutral,1,marillion13
RT @CofEPortsmouth: Looking for ways to help those suffering in the horrific conflict in Ukraine? Here are details about welcoming refugees…,rt looking way help suffering horrific conflict ukraine detail welcoming refugee,negative,0,sspandpfareham
"RT @marillion13: Und hier wieder mein TÄGLICHER #Spendenaufruf für #Flüchtlinge in/aus der #Ukraine via #AktionsbündnisKatastrophenhilfe, w…",rt und hier wieder mein tglicher spendenaufruf fr flchtlinge inaus der ukraine via aktionsbndniskatastrophenhilfe w,neutral,1,marillion13
Und hier wieder mein TÄGLICHER #Spendenaufruf für #Flüchtlinge in/aus der #Ukraine via… https://t.co/huNIIqslQb,und hier wieder mein tglicher spendenaufruf fr flchtlinge inaus der ukraine via,neutral,1,marillion13
Frieden JETZT. Demo in #Bern. #PrayForUkraine #PrayForRussia #PrayForPeace @RitaFamos @EKS_EERS @kathch https://t.co/MaMAxRLL6i,frieden jetzt demo bern prayforukraine prayforrussia prayforpeace,neutral,1,pfarrblattbern
Tricky - 'Parenthesis' feat. The Antlers  https://t.co/POYvcqFCIG\n#BuenDia #BuenSabado #FelizSabado #2DeAbril… https://t.co/R4wig4ujHv,tricky parenthesis feat antler buensabado felizsabado 2deabril,neutral,1,JuanEze96578047
"der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine April 2, 2022 at 01:52PM",der art4peace friedenskrieger kmpft um da dahin schmelzende friedliche miteinander musa prayforukraine april 0152pm,neutral,1,Friedenskriege
"RT @eidos_psiche: Il COMPROMESSO\nè l'ARTE della leadership\ne i COMPROMESSI\nsi fanno con gli avversari,\nnon con gli amici.\n\n~Nelson Mandela…",rt il compromesson larte della leadershipne compromessinsi fanno con gli avversarinnon con gli amicinnnelson mandela,neutral,1,BSoftaofta
RT @marysia_cc: Piotr Fąfrowicz\n#PrayForUkraine https://t.co/jqshtEvOWv,rt piotr ffrowicznprayforukraine,neutral,1,twist1961
RT @Pieter_Zmuda: Ukraińcy zawsze kochali wolność! Pastor Pavlo Tokarchuk w IPP TV #IPPTV #CzytamBiblię #PrayForUkraine\n\nhttps://t.co/okbmV…,rt ukraicy zawsze kochali wolno pastor pavlo tokarchuk w ipp tv ipptv czytambibli prayforukrainenn,neutral,1,Elbieta19132649
Державний гімн України\n#PrayForUkraine https://t.co/JcahZYj7wH,nprayforukraine,neutral,1,Miyamaco7
RT @ssveta300: #Ukraine #PrayForUkraine #UkraineUnderAttaсk https://t.co/IsdM0EJ4DH,rt ukraine prayforukraine ukraineunderattak,neutral,1,lfctrucker66
"RT @acn_uk: Priest in Ukraine – “The Church should be with the faithful, with its people”\nPlease click on the link to read the full intervi…",rt priest ukraine church faithful peoplenplease click link read full intervi,positive,2,MrsCat9
#prayforukraine https://t.co/pfj47Qb2QU,prayforukraine,neutral,1,gfdesmoines
Державний гімн України\n#PrayForUkraine https://t.co/uKl7SDlHvr,nprayforukraine,neutral,1,Miyamaco7
RT @joycegiraud: #PrayForUkraine 💔 🙏🏻 I’m sad for all the innocents being attacked 🙏🏻💔 https://t.co/qzLpNRgPSt,rt prayforukraine im sad innocent attacked,negative,0,AnaisRS1
"RT @lobsterlarryliu: Ionian sea, the satellite shows the \confrontation\"" between Russian and US Navy ships. The polygon in the picture show…""",rt ionian sea satellite show confrontation russian u navy ship polygon picture show,neutral,1,dystoman
Missile cruisers of the #Russian Navy conducted exercises in the #MediterraneanSea https://t.co/YGjXwPEdiq,missile cruiser russian navy conducted exercise mediterraneansea,neutral,1,ma000111
RT @Ken_Weene: Glad to see #Ukraine push back against #Russian aggression. #Belogrod is a good place to begin. I hope the Ukrainians go aft…,rt glad see ukraine push back russian aggression belogrod good place begin hope ukrainian go aft,positive,2,namratatsc
RT @WB6DYN: #Breaking #News 🚨\n#Ukrainian #navy says large #Russian landing #ship #destroyed at port of #Berdansk near #Mariupol.\n\nPlans und…,rt breaking news nukrainian navy say large russian landing ship destroyed port berdansk near mariupolnnplans und,positive,2,WB6DYN
"RT @lobsterlarryliu: The Ionian sea, the satellite suspected to have captured the Russian Navy cruiser\n#Russian \n#OSINT \n#Ukrainian https:/…",rt ionian sea satellite suspected captured russian navy cruisernrussian nosint nukrainian,neutral,1,TomassoAQUA
"Ionian sea, the satellite shows the \confrontation\"" between Russian and US Navy ships. The polygon in the picture s… https://t.co/j5D5G7XVpc""",ionian sea satellite show confrontation russian u navy ship polygon picture,neutral,1,lobsterlarryliu
"The Ionian sea, the satellite suspected to have captured the Russian Navy cruiser\n#Russian \n#OSINT \n#Ukrainian https://t.co/URDvEvYCJ0",ionian sea satellite suspected captured russian navy cruisernrussian nosint nukrainian,neutral,1,lobsterlarryliu
RT @CovertShores: ***UPDATE***\n\n*Provisional* geolocation of the #Russian Bastion-P (P-800 Oniks) supersonic cruise missile launch against…,rt updatennprovisional geolocation russian bastionp p800 oniks supersonic cruise missile launch,neutral,1,Capt_Navy
Glad to see #Ukraine push back against #Russian aggression. #Belogrod is a good place to begin. I hope the Ukrainia… https://t.co/YOasfFZ202,glad see ukraine push back russian aggression belogrod good place begin hope ukrainia,positive,2,Ken_Weene
"RT @CovertShores: ***UPDATE***\n\nStill a significant #Russian Navy presence in Mediterrean, in support of operations in #Ukraine \n\nHighlight…",rt updatennstill significant russian navy presence mediterrean support operation ukraine nnhighlight,positive,2,Narayan83281
"The #Harpoons (according to some news outlets) are going to Odesa, goodbye Rus Navy #BlackSeaFleet , what’s the poi… https://t.co/P2pwWmi9pK",harpoon according news outlet going odesa goodbye ru navy blackseafleet whats poi,neutral,1,Nireus
RT @ReddySalina: #Russian #defense Ministry spokesman Igor Konashenkov claimed Thursday that at least 10 mines planted by the #Ukrainian #N…,rt russian defense ministry spokesman igor konashenkov claimed thursday least mine planted ukrainian n,negative,0,pierrejovanovic
Russian navy advancing in Mariupol\n\nYoutube link : https://t.co/ZBS4dVvo6M\n\n#Russia #Ukraine #Mariupol #Chechen… https://t.co/QYYqZXD4FU,russian navy advancing mariupolnnyoutube link ukraine mariupol chechen,neutral,1,zubair_utmanzai
"#Anonymous, guys, it would be nice to make the locations of the #Russian #Navy open. How do you like this idea?… https://t.co/Q0AT14BpHx",anonymous guy would nice make location russian navy open like idea,positive,2,ComicsGram
#Russian #defense Ministry spokesman Igor Konashenkov claimed Thursday that at least 10 mines planted by the… https://t.co/W70U9zznby,russian defense ministry spokesman igor konashenkov claimed thursday least mine planted,negative,0,ReddySalina
"Hello Everyone,\n1/18) A #SomeGoodNews story you may enjoy watching. ROE's means rules of engagement for conflict or… https://t.co/CwEWoROlqZ",hello everyonen118 somegoodnews story may enjoy watching roe mean rule engagement conflict,positive,2,Find_and_Bind1
"RT @RussiaVsWorld_: Eric Vidot, head of #France's Military Intelligence, left his post due to \insufficient possession of subjects\"" regardi…""",rt eric vidot head france military intelligence left post due insufficient possession subject regardi,negative,0,Liza22609778
RT @RoyalIntel_: #BREAKING #URGENT #UPDATE\nCredible reports that the #Russia|n Navy has enforced a naval blockade on 90 civilian ships &amp; de…,rt breaking urgent updatencredible report russian navy enforced naval blockade civilian ship amp de,positive,2,vanessa_p_831
"Ships of the Black Sea Fleet of the #Russian Navy off the coast of the Odessa region.  March 30, 2022.  Western \pa… https://t.co/FTH0peqAsA""",ship black sea fleet russian navy coast odessa region march western pa,negative,0,Xia257
"Eric Vidot, head of #France's Military Intelligence, left his post due to \insufficient possession of subjects\"" reg… https://t.co/QJbrXL9Iu1""",eric vidot head france military intelligence left post due insufficient possession subject reg,negative,0,RussiaVsWorld_
"RT @VragNeProjdett: Nothing unusual. It's just the shape of the U.S. Navy facility in Coronado, California. Didn't Speer design it? Looks l…",rt nothing unusual shape u navy facility coronado california didnt speer design look l,positive,2,EirikGundersen2
RT @CovertShores: ***UPDATE***\n\nMerchant ship which caught fire when the #Russian Navy landing ship exploded in #Berdyansk identified as RU…,rt updatennmerchant ship caught fire russian navy landing ship exploded berdyansk identified ru,neutral,1,rustscrew
RT @theUBN: The #Russian Navy is blocking more than 90 civilian ships in the #BlackSea region designed to transport grain and other food...…,rt russian navy blocking civilian ship blacksea region designed transport grain food,positive,2,lalavibes
The #Russian Navy is blocking in the Black Sea region more than 90 civilian ships carrying food for the world marke… https://t.co/XkcUOgAmWM,russian navy blocking black sea region civilian ship carrying food world marke,positive,2,UkraineUmbrella
"RT @InsightGL: -#Russia’s next move may come in Sea of Azov\n-#Russian #Navy may seizure Port of Mariupol, #Ukraine to control water ways\n\n#…",rt russia next move may come sea azovnrussian navy may seizure port mariupol ukraine control water waysnn,neutral,1,Aman79745609
"RT @CovertShores: ***BREAKING***\n\nNow beyond any reasonable doubt that a #Russian Navy Alligator Class landing ship exploded in #Berdiansk,…",rt breakingnnnow beyond reasonable doubt russian navy alligator class landing ship exploded berdiansk,positive,2,RamSain73723274
The #Russian Navy is blocking more than 90 civilian ships in the #BlackSea region designed to transport grain and o… https://t.co/6J5VJQRWOF,russian navy blocking civilian ship blacksea region designed transport grain,positive,2,theUBN
#BREAKING #URGENT #UPDATE\nCredible reports that the #Russia|n Navy has enforced a naval blockade on 90 civilian shi… https://t.co/8VKwp9rh5J,breaking urgent updatencredible report russian navy enforced naval blockade civilian shi,positive,2,RoyalIntel_
RT @BabakTaghvaee: Aftermath of the cruise missile strike of #Russian Navy at the government building in #Mykolaiv. https://t.co/8eEc2S249s,rt aftermath cruise missile strike russian navy government building mykolaiv,neutral,1,RomanowskiRonal
RT @BabakTaghvaee: #Russian Navy used Kalibr cruise missiles to target the fuel depot of city of #Rivne in West of #Ukraine. https://t.co/M…,rt russian navy used kalibr cruise missile target fuel depot city rivne west ukraine,neutral,1,absraju13
Reports say #Russian generals are hiding the truth about the #Ukraine disaster from #Putin. Not surprised. The Japa… https://t.co/ESz7BOuVjj,report say russian general hiding truth ukraine disaster putin surprised japa,negative,0,BrianMDowning1
"RT @detresfa_: Recent imagery from the shores of #Mariupol, #Ukraine spots two vessels, likely #Russian navy corvettes just off the coast.…",rt recent imagery shore mariupol ukraine spot two vessel likely russian navy corvette coast,neutral,1,Mashi_Pablo
"Nothing unusual. It's just the shape of the U.S. Navy facility in Coronado, California. Didn't Speer design it? Loo… https://t.co/o7E6SYpyNO",nothing unusual shape u navy facility coronado california didnt speer design loo,positive,2,VragNeProjdett
